Year;Qtr;Risk Class;Type;Car-years of Exposure;Bodily Injury;Property Damage;Comprehensive;Collision;Personal Injury;Bodily Injury;Property Damage;Comprehensive;Collision;Personal Injury
2010;3;LYA;Commercial;1.236;38;151;420;193;46;715.464;436.222;751.462;594.227;371.894
2010;3;MMA;Commercial;5.850;171;686;2.376;1.091;220;2.288.827;2.071.143;4.716.082;3.360.375;2.253.430
2010;3;LYH;Commercial;821;27;108;278;158;40;431.849;338.164;617.874;421.382;341.277
2010;3;SSA;Commercial;1.344;44;168;443;185;51;1.024.105;305.172;573.515;623.089;318.332
2010;3;MML;Commercial;4.815;116;502;2.031;637;154;1.703.023;1.452.460;1.400.517;2.018.621;362.942
2010;3;LMH;Commercial;4.908;77;710;2.056;1.056;220;2.728.455;2.296.834;3.650.247;3.610.566;1.922.158
2010;3;SSL;Commercial;2.454;87;273;1.025;388;75;1.024.668;811.701;1.409.279;1.090.809;192.490
2010;3;SSH;Commercial;2.051;65;323;637;409;57;820.925;1.183.765;1.253.999;1.631.328;217.032
2010;3;MMH;Commercial;4.121;180;634;1.602;928;196;2.130.156;1.848.100;2.502.894;2.461.351;512.690
2010;3;SYA;Commercial;1.224;52;197;555;240;25;842.441;727.111;606.891;822.103;144.781
2010;3;LSH;Commercial;1.872;85;386;838;511;159;1.685.869;1.129.286;1.445.823;1.679.800;1.031.354
2010;3;SYH;Commercial;970;44;193;298;318;8;466.382;485.768;531.326;781.583;52.857
2010;3;MSH;Commercial;4.768;249;897;2.635;1.302;452;3.957.348;2.369.356;3.593.549;3.919.070;2.537.785
2010;3;SMH;Commercial;2.123;88;390;1.009;578;89;1.204.866;1.293.540;1.113.847;1.988.011;242.660
2010;4;SML;Commercial;4.904;38;615;371;883;168;685.129;977.911;555.146;1.481.298;458.006
2010;4;LSL;Commercial;704;3;68;190;87;17;76.162;197.714;277.329;264.355;99.610
2010;4;MYA;Commercial;773;17;118;57;268;23;183.978;372.464;54.181;798.126;94.174
2010;4;SMA;Commercial;5.304;35;567;955;712;124;638.435;2.011.679;810.526;2.322.213;554.206
2010;4;MSL;Commercial;2.319;24;226;445;281;73;500.256;712.946;715.615;983.167;194.475
2010;4;LYL;Commercial;857;21;94;203;127;43;397.258;274.972;311.774;435.375;210.773
2010;4;LSA;Commercial;5.951;92;760;686;1.088;252;2.392.327;1.907.729;1.192.921;2.778.080;2.029.105
2010;4;LMA;Commercial;5.456;175;598;1.947;941;294;2.449.586;1.422.230;1.710.271;3.014.098;1.293.189
2010;4;SYL;Commercial;756;30;88;130;92;43;353.255;241.211;120.578;301.932;146.531
2010;4;MYL;Commercial;520;20;68;134;80;22;295.716;195.016;97.009;269.089;90.980
2010;4;MYH;Commercial;1.351;44;161;140;341;38;859.635;676.106;158.893;1.103.730;171.700
2010;4;LML;Commercial;5.323;44;520;1.959;657;215;652.031;961.950;2.085.053;1.332.476;935.355
2010;4;MSA;Commercial;4.242;71;534;991;872;221;1.454.779;1.593.719;1.596.885;2.630.129;806.765
2010;4;LYA;Commercial;1.224;38;153;221;183;65;823.143;436.278;191.005;607.363;477.460
2010;4;MMA;Commercial;5.830;180;744;1.389;1.073;295;2.276.352;2.263.768;1.625.947;3.510.773;2.737.898
2010;4;LYH;Commercial;826;30;110;160;154;54;491.457;324.500;217.883;411.847;350.916
2010;4;SSA;Commercial;1.368;46;179;494;419;32;1.003.091;317.015;394.165;1.448.006;157.519
2010;4;MML;Commercial;4.840;125;599;1.769;599;207;1.775.249;1.823.048;1.068.543;2.070.685;385.477
2010;4;LMH;Commercial;4.931;81;718;1.291;1.009;277;2.765.588;2.359.505;1.536.227;3.702.184;2.381.989
2010;4;SSL;Commercial;2.472;90;279;802;361;103;965.043;790.140;769.274;1.029.454;229.010
2010;4;SSH;Commercial;2.060;65;330;571;388;79;892.912;1.198.360;605.864;1.681.517;273.711
2010;4;MMH;Commercial;4.154;185;659;942;921;275;2.154.768;1.945.430;1.235.380;2.756.453;686.854
2010;4;SYA;Commercial;1.223;54;204;217;222;161;898.553;753.016;188.763;748.937;733.123
2010;4;LSH;Commercial;1.877;91;366;561;374;324;1.612.552;1.046.607;643.881;1.292.611;1.614.980
2010;4;SYH;Commercial;980;50;195;175;291;9;602.281;462.817;274.900;740.133;57.346
2010;4;MSH;Commercial;4.766;246;869;2.132;762;154;3.813.739;2.280.889;1.912.253;2.358.531;666.993
2010;4;SMH;Commercial;2.139;83;397;803;515;100;1.034.868;1.347.771;569.487;1.878.491;242.465
2011;1;SML;Commercial;5.004;35;579;273;947;130;420.740;851.765;415.344;1.471.577;366.666
2011;1;LSL;Commercial;719;4;73;99;118;16;65.076;194.681;120.196;394.351;69.264
2011;1;MYA;Commercial;786;17;107;85;195;26;163.255;336.744;87.258;519.083;122.467
2011;1;SMA;Commercial;5.350;36;488;626;891;539;607.805;1.752.872;562.643;2.900.723;2.444.532
2011;1;MSL;Commercial;2.361;26;200;234;330;67;540.608;564.197;311.294;945.750;150.134
2011;1;LYL;Commercial;868;20;84;128;150;37;376.658;234.234;156.033;521.134;181.443
2011;1;LSA;Commercial;6.013;88;686;543;1.232;194;2.183.044;1.656.102;457.357;2.914.748;1.540.494
2011;1;LMA;Commercial;5.547;174;537;704;919;153;2.502.891;1.228.569;661.252;2.770.401;682.050
2011;1;SYL;Commercial;762;29;74;90;99;35;311.562;194.622;71.405;273.221;116.420
2011;1;MYL;Commercial;523;19;60;113;88;21;267.318;169.583;77.013;244.681;81.664
2011;1;MYH;Commercial;1.368;44;142;202;262;38;865.260;588.291;247.097;725.635;172.690
2011;1;LML;Commercial;5.521;45;526;1.188;871;187;690.071;956.701;1.079.878;1.721.669;757.166
2011;1;MSA;Commercial;4.369;70;493;612;1.067;200;1.280.712;1.423.500;779.337;3.262.447;724.093
2011;1;LYA;Commercial;1.248;37;136;189;194;61;698.775;374.143;153.520;531.067;418.756
2011;1;MMA;Commercial;5.949;177;681;1.132;1.210;254;2.304.769;1.978.529;1.240.134;4.152.637;2.321.755
2011;1;LYH;Commercial;835;28;100;120;189;42;464.541;296.171;152.505;503.854;253.097
2011;1;SSA;Commercial;1.383;46;158;347;320;60;955.264;272.820;293.074;1.107.042;302.854
2011;1;MML;Commercial;4.886;123;593;1.568;778;195;1.620.938;1.655.876;877.779;2.534.436;344.802
2011;1;LMH;Commercial;4.988;83;664;1.174;1.245;235;2.796.220;2.097.891;482.530;3.909.840;1.929.149
2011;1;SSL;Commercial;2.525;89;254;567;383;88;1.006.434;660.643;491.072;1.024.966;183.736
2011;1;SSH;Commercial;2.121;63;296;407;420;64;835.653;1.077.733;411.991;1.476.064;213.246
2011;1;MMH;Commercial;4.241;175;591;628;1.055;223;1.929.860;1.607.815;796.639;2.596.409;544.620
2011;1;SYA;Commercial;1.261;55;186;260;212;35;852.071;659.027;239.401;723.271;168.593
2011;1;LSH;Commercial;1.924;90;334;405;596;117;1.584.148;933.319;502.062;1.886.933;629.042
2011;1;SYH;Commercial;1.006;47;192;124;301;8;466.516;434.474;233.299;661.363;35.591
2011;1;MSH;Commercial;4.867;246;850;982;1.106;147;3.260.148;2.139.435;927.033;2.811.429;689.935
2011;1;SMH;Commercial;2.156;87;378;863;582;120;990.595;1.187.005;596.543;2.284.299;267.248
2011;2;SML;Commercial;5.020;37;664;370;907;132;488.874;1.103.896;477.711;1.681.782;403.306
2011;2;LSL;Commercial;707;4;73;136;102;15;88.732;208.568;174.419;314.869;83.365
2011;2;MYA;Commercial;773;18;115;284;345;20;170.664;418.559;266.308;1.195.955;87.660
2011;2;SMA;Commercial;5.268;34;571;1.846;846;124;540.686;2.347.178;1.526.270;2.698.745;609.264
2011;2;MSL;Commercial;2.347;28;213;695;282;61;547.516;655.224;1.212.048;1.031.556;160.252
2011;2;LYL;Commercial;860;20;91;165;117;35;391.532;280.356;199.921;370.706;175.447
2011;2;LSA;Commercial;6.000;101;773;564;1.178;212;2.676.115;2.080.500;457.807;3.385.156;1.672.691
2011;2;LMA;Commercial;5.531;189;599;981;1.247;512;2.551.856;1.522.600;838.929;3.820.485;2.474.814
2011;2;SYL;Commercial;750;32;77;113;87;31;350.676;226.626;82.660;271.226;98.839
2011;2;MYL;Commercial;518;20;65;114;76;20;276.923;199.897;70.755;253.539;81.756
2011;2;MYH;Commercial;1.349;45;155;90;163;28;807.133;733.760;100.401;569.794;138.982
2011;2;LML;Commercial;5.492;49;524;1.754;693;177;704.108;1.030.838;1.373.116;1.239.100;773.182
2011;2;MSA;Commercial;4.310;71;519;782;1.041;188;1.385.905;1.691.798;854.489;3.450.927;727.831
2011;2;LYA;Commercial;1.235;40;155;216;181;58;813.683;462.413;195.951;640.290;464.010
2011;2;MMA;Commercial;5.906;186;724;1.415;1.019;241;2.465.840;2.261.036;1.781.068;3.635.947;2.341.940
2011;2;LYH;Commercial;828;30;108;127;149;38;483.192;345.945;128.617;423.125;279.320
2011;2;SSA;Commercial;1.363;46;182;145;379;192;851.784;367.966;115.866;1.168.467;1.021.620
2011;2;MML;Commercial;4.814;129;555;1.604;648;195;1.817.334;1.678.645;792.294;2.130.510;325.016
2011;2;LMH;Commercial;4.933;87;716;1.219;974;208;3.041.420;2.414.466;870.065;3.688.258;1.751.831
2011;2;SSL;Commercial;2.490;96;279;738;345;90;1.053.688;863.718;610.438;1.191.619;201.747
2011;2;SSH;Commercial;2.093;72;333;668;408;66;929.811;1.252.138;1.125.944;1.683.597;234.146
2011;2;MMH;Commercial;4.208;190;653;783;909;199;2.147.030;1.955.110;766.960;2.365.713;499.063
2011;2;SYA;Commercial;1.251;56;201;450;359;68;815.641;826.555;383.867;1.125.053;341.055
2011;2;LSH;Commercial;1.922;92;392;523;500;132;1.458.666;1.273.931;578.941;1.622.993;722.759
2011;2;SYH;Commercial;994;49;197;151;282;6;544.448;499.008;211.180;701.764;41.692
2011;2;MSH;Commercial;4.850;278;924;1.173;1.022;103;3.516.154;2.713.602;1.016.137;3.470.434;489.118
2011;2;SMH;Commercial;2.122;95;395;882;557;95;1.155.542;1.320.736;556.862;1.724.639;224.830
2011;3;SML;Commercial;5.268;36;692;339;998;146;635.826;1.058.111;424.079;1.561.585;439.054
2011;3;LSL;Commercial;736;4;67;245;122;13;71.698;203.098;366.263;315.189;81.065
2011;3;MYA;Commercial;808;18;119;138;238;18;206.322;380.841;119.506;647.792;92.628
2011;3;SMA;Commercial;5.524;36;589;338;1.102;80;701.920;2.119.717;259.110;3.488.167;441.479
2011;3;MSL;Commercial;2.436;26;223;683;380;63;563.753;687.535;1.370.768;1.175.408;192.607
2011;3;LYL;Commercial;908;22;98;167;152;35;421.679;297.580;169.836;519.686;181.340
2011;3;LSA;Commercial;6.247;98;834;580;1.205;217;2.647.589;2.151.995;813.926;2.938.685;1.915.774
2011;3;LMA;Commercial;5.778;192;595;770;1.185;118;3.225.677;1.437.586;611.820;3.464.509;643.946
2011;3;SYL;Commercial;783;29;83;120;97;42;357.800;237.605;93.397;278.045;162.097
2011;3;MYL;Commercial;540;20;66;136;86;16;287.134;195.064;82.277;259.179;71.649
2011;3;MYH;Commercial;1.431;47;176;323;350;99;1.030.495;748.885;330.188;1.034.971;552.172
2011;3;LML;Commercial;5.800;48;547;2.044;890;218;710.166;1.052.692;2.561.665;1.572.750;1.087.349
2011;3;MSA;Commercial;4.463;71;561;733;979;179;1.468.259;1.722.016;822.108;2.831.427;673.565
2011;3;LYA;Commercial;1.283;41;159;229;205;46;817.097;471.365;198.636;663.753;372.751
2011;3;MMA;Commercial;6.211;192;749;1.456;1.122;251;2.553.425;2.349.084;1.468.312;3.518.020;2.504.982
2011;3;LYH;Commercial;862;30;107;94;161;48;500.573;335.936;100.159;432.974;376.524
2011;3;SSA;Commercial;1.439;49;183;233;232;145;1.125.926;329.557;168.411;737.126;889.298
2011;3;MML;Commercial;5.060;131;544;1.860;820;166;1.825.589;1.669.442;943.432;2.595.967;372.140
2011;3;LMH;Commercial;5.144;83;757;2.049;1.242;267;2.900.390;2.520.702;1.767.814;4.376.506;2.486.495
2011;3;SSL;Commercial;2.629;96;303;583;483;82;1.138.842;892.086;435.978;1.312.690;202.690
2011;3;SSH;Commercial;2.218;71;355;564;461;68;986.842;1.347.548;558.282;1.881.303;241.941
2011;3;MMH;Commercial;4.368;193;694;859;959;235;2.173.935;2.075.945;773.587;2.744.614;693.271
2011;3;SYA;Commercial;1.315;60;217;380;367;27;1.043.825;815.482;298.682;1.129.141;150.722
2011;3;LSH;Commercial;2.011;97;417;782;649;172;1.811.919;1.210.757;811.797;2.108.170;1.065.031
2011;3;SYH;Commercial;1.041;49;215;178;400;10;487.152;535.138;223.750;967.950;67.605
2011;3;MSH;Commercial;5.033;266;969;2.383;1.763;538;4.260.162;2.582.443;1.932.799;5.147.009;2.885.615
2011;3;SMH;Commercial;2.219;94;414;837;726;90;1.163.585;1.433.482;535.746;2.517.452;257.208
2011;4;SML;Commercial;5.292;45;681;391;943;167;668.936;1.090.866;595.096;1.581.552;494.760
2011;4;LSL;Commercial;727;3;67;186;93;16;77.683;185.513;273.825;292.629;94.593
2011;4;MYA;Commercial;810;17;123;56;283;20;196.820;389.798;57.230;883.796;96.507
2011;4;SMA;Commercial;5.554;37;614;961;736;109;697.587;2.180.974;825.707;2.390.867;544.439
2011;4;MSL;Commercial;2.447;26;245;458;294;71;537.085;749.912;750.367;1.013.271;203.624
2011;4;LYL;Commercial;918;22;103;207;134;43;454.829;310.171;328.283;463.210;223.096
2011;4;LSA;Commercial;6.305;100;829;701;1.147;256;2.453.533;2.089.645;1.244.903;2.920.504;2.055.469
2011;4;LMA;Commercial;5.823;185;636;1.951;1.262;141;3.075.600;1.505.547;1.790.715;3.916.998;656.050
2011;4;SYL;Commercial;786;32;93;127;97;42;383.250;242.576;123.726;310.093;153.298
2011;4;MYL;Commercial;545;21;71;131;89;20;300.479;209.333;98.303;287.930;91.759
2011;4;MYH;Commercial;1.451;48;178;93;371;39;952.264;746.628;110.073;1.152.337;189.530
2011;4;LML;Commercial;5.747;47;573;1.996;715;218;717.289;1.033.309;2.193.282;1.468.895;992.136
2011;4;MSA;Commercial;4.377;75;568;971;890;202;1.520.501;1.708.171;1.626.975;2.738.635;805.484
2011;4;LYA;Commercial;1.285;42;165;216;207;63;781.237;456.871;192.642;655.005;485.002
2011;4;MMA;Commercial;6.258;199;812;1.381;1.148;281;2.688.952;2.464.914;1.713.453;3.795.165;2.825.810
2011;4;LYH;Commercial;866;32;115;212;150;54;569.970;341.303;300.984;413.377;383.765
2011;4;SSA;Commercial;1.454;48;197;494;433;29;1.069.064;360.038;405.446;1.517.405;154.883
2011;4;MML;Commercial;5.096;136;645;1.737;689;186;1.949.560;1.864.188;1.092.769;2.292.977;390.145
2011;4;LMH;Commercial;5.175;86;761;1.257;1.067;280;2.900.168;2.518.449;1.318.076;3.855.074;2.439.875
2011;4;SSL;Commercial;2.658;96;301;839;380;103;1.235.690;842.859;816.710;1.119.417;226.870
2011;4;SSH;Commercial;2.249;70;367;584;416;78;1.015.789;1.361.948;648.655;1.804.558;295.714
2011;4;MMH;Commercial;4.444;196;724;958;1.000;279;2.354.216;2.032.256;1.301.936;2.760.093;724.462
2011;4;SYA;Commercial;1.319;60;222;217;387;154;937.976;800.865;194.520;1.295.799;753.125
2011;4;LSH;Commercial;2.039;102;404;569;430;309;1.625.156;1.221.045;689.329;1.432.057;1.662.980
2011;4;SYH;Commercial;1.056;53;216;179;293;10;601.382;495.308;296.847;735.178;58.514
2011;4;MSH;Commercial;5.064;268;993;2.108;998;138;3.773.224;2.596.129;1.952.976;3.149.983;633.960
2011;4;SMH;Commercial;2.226;87;414;794;558;94;1.145.553;1.431.103;574.647;1.983.040;236.520
2012;1;SML;Commercial;5.401;38;715;317;1.049;151;453.122;1.050.272;468.976;1.677.823;445.872
2012;1;LSL;Commercial;732;4;82;95;133;16;72.015;222.691;110.671;436.214;88.448
2012;1;MYA;Commercial;816;17;118;96;199;31;191.379;374.550;93.150;555.188;149.441
2012;1;SMA;Commercial;5.654;36;574;683;973;462;656.724;2.051.142;584.975;2.812.927;2.410.937
2012;1;MSL;Commercial;2.481;28;228;271;362;73;571.852;639.879;346.435;1.099.673;183.413
2012;1;LYL;Commercial;940;21;98;143;153;41;401.500;270.445;167.435;579.420;221.259
2012;1;LSA;Commercial;6.417;93;805;616;1.311;214;2.323.494;1.963.524;486.188;3.289.205;1.912.255
2012;1;LMA;Commercial;5.917;186;620;746;1.012;177;2.660.271;1.369.740;660.780;3.015.752;908.585
2012;1;SYL;Commercial;793;30;84;99;112;35;314.136;226.191;75.548;308.362;130.042
2012;1;MYL;Commercial;553;20;70;114;96;24;287.126;201.758;75.510;273.359;107.169
2012;1;MYH;Commercial;1.482;46;171;244;282;39;944.703;704.242;282.186;796.402;206.232
2012;1;LML;Commercial;5.915;46;624;1.230;1.017;195;705.886;1.112.579;1.039.280;2.124.910;862.857
2012;1;MSA;Commercial;4.512;70;552;679;1.040;219;1.297.624;1.679.456;809.769;3.302.547;840.271
2012;1;LYA;Commercial;1.300;38;158;194;212;71;732.795;427.366;149.424;587.575;559.385
2012;1;MMA;Commercial;6.359;183;784;1.192;1.291;288;2.440.787;2.313.534;1.226.805;4.435.270;2.749.249
2012;1;LYH;Commercial;881;30;114;121;191;45;471.006;330.588;147.569;526.536;309.861
2012;1;SSA;Commercial;1.481;48;187;351;350;155;1.006.135;329.388;290.387;1.228.234;874.857
2012;1;MML;Commercial;5.214;128;682;1.375;973;227;1.901.134;1.857.499;736.535;3.080.086;435.309
2012;1;LMH;Commercial;5.220;85;763;1.219;1.285;237;2.952.031;2.329.592;472.260;4.301.112;2.037.492
2012;1;SSL;Commercial;2.709;94;295;641;420;101;1.072.421;803.776;537.943;1.168.762;243.445
2012;1;SSH;Commercial;2.298;69;353;455;484;74;889.661;1.225.089;430.636;1.835.682;270.229
2012;1;MMH;Commercial;4.550;188;683;682;1.117;240;2.086.220;1.922.598;809.735;2.885.918;597.862
2012;1;SYA;Commercial;1.358;57;217;269;306;42;937.173;774.432;237.707;1.091.376;223.588
2012;1;LSH;Commercial;2.082;94;437;246;734;245;1.651.329;1.235.050;282.070;2.202.754;1.424.533
2012;1;SYH;Commercial;1.085;50;205;138;339;8;493.470;469.456;250.107;791.347;48.928
2012;1;MSH;Commercial;5.186;266;983;1.029;875;154;3.800.780;2.506.903;924.264;2.699.797;774.512
2012;1;SMH;Commercial;2.263;91;440;887;786;143;1.074.862;1.390.737;571.149;2.549.545;344.301
2012;2;SML;Commercial;5.446;37;725;439;1.019;132;519.535;1.105.745;527.342;1.839.357;457.951
2012;2;LSL;Commercial;736;4;78;142;123;15;90.726;228.117;171.127;379.444;88.612
2012;2;MYA;Commercial;816;18;127;322;205;19;174.618;439.332;284.174;655.572;95.369
2012;2;SMA;Commercial;5.626;35;625;2.056;929;113;558.502;2.427.022;1.608.958;3.256.210;613.132
2012;2;MSL;Commercial;2.476;27;231;977;328;59;552.115;713.004;2.181.995;1.186.473;181.701
2012;2;LYL;Commercial;940;22;104;195;150;36;407.158;313.658;221.593;479.785;194.570
2012;2;LSA;Commercial;6.437;103;851;641;1.165;209;2.620.007;2.229.211;494.143;3.192.385;1.886.987
2012;2;LMA;Commercial;5.972;194;666;1.068;1.404;421;2.693.257;1.735.348;865.480;4.812.772;2.267.154
2012;2;SYL;Commercial;789;31;82;126;97;32;354.596;242.188;85.940;307.996;115.055
2012;2;MYL;Commercial;551;21;70;121;82;19;289.071;212.768;70.170;281.239;84.371
2012;2;MYH;Commercial;1.494;48;176;106;195;30;869.836;808.801;110.091;677.806;164.572
2012;2;LML;Commercial;6.003;52;592;1.888;851;193;731.228;1.133.206;1.413.523;1.499.899;966.336
2012;2;MSA;Commercial;4.484;73;566;868;839;186;1.389.682;1.733.569;912.102;2.456.897;754.076
2012;2;LYA;Commercial;1.294;40;167;230;205;53;776.369;478.841;198.818;738.346;471.784
2012;2;MMA;Commercial;6.366;199;803;1.531;1.139;244;2.514.030;2.527.853;1.807.652;3.655.771;2.446.410
2012;2;LYH;Commercial;879;31;118;135;178;40;467.156;367.749;127.153;568.194;307.327
2012;2;SSA;Commercial;1.488;50;206;138;446;165;941.094;399.306;101.442;1.338.102;996.123
2012;2;MML;Commercial;5.199;134;617;1.754;765;191;1.872.161;1.921.620;812.128;2.593.904;353.313
2012;2;LMH;Commercial;5.251;92;780;1.295;1.076;216;3.177.852;2.627.287;883.805;4.066.303;2.000.265
2012;2;SSL;Commercial;2.722;101;319;882;405;89;1.118.202;949.560;673.769;1.308.891;223.675
2012;2;SSH;Commercial;2.316;75;378;768;471;70;1.045.139;1.426.076;1.232.972;2.155.943;273.012
2012;2;MMH;Commercial;4.552;197;733;866;1.001;210;2.201.994;2.181.762;809.336;3.148.720;625.015
2012;2;SYA;Commercial;1.366;61;227;490;416;67;880.929;916.821;392.624;1.205.011;375.830
2012;2;LSH;Commercial;2.098;98;437;574;580;130;1.515.003;1.366.172;607.366;2.209.503;789.824
2012;2;SYH;Commercial;1.101;53;229;176;333;7;543.748;554.927;227.338;862.245;47.277
2012;2;MSH;Commercial;5.138;272;1.003;1.237;1.278;104;3.586.647;2.882.550;1.023.154;4.083.582;552.790
2012;2;SMH;Commercial;2.246;95;430;1.016;644;86;1.166.609;1.451.978;613.359;2.421.062;248.940
2012;3;SML;Commercial;5.751;41;749;364;1.216;172;729.491;1.221.750;470.875;2.135.361;571.690
2012;3;LSL;Commercial;765;4;68;251;110;15;118.483;195.491;385.606;290.358;103.326
2012;3;MYA;Commercial;851;18;124;139;213;20;225.758;393.800;130.239;633.955;120.615
2012;3;SMA;Commercial;5.841;37;627;544;1.192;512;749.129;2.220.999;430.925;3.914.941;3.240.148
2012;3;MSL;Commercial;2.587;28;242;707;354;70;557.322;713.204;1.473.613;1.124.887;235.843
2012;3;LYL;Commercial;984;23;108;174;159;42;472.046;329.398;186.664;538.614;231.133
2012;3;LSA;Commercial;6.763;107;918;612;1.367;256;2.652.540;2.335.541;892.283;3.467.584;2.210.365
2012;3;LMA;Commercial;6.213;203;637;802;1.181;144;3.638.796;1.502.354;677.994;3.670.322;844.359
2012;3;SYL;Commercial;822;30;88;120;114;44;390.201;237.431;99.956;333.264;182.710
2012;3;MYL;Commercial;576;22;70;141;99;20;304.776;208.896;89.886;299.052;98.125
2012;3;MYH;Commercial;1.578;53;193;341;369;39;1.125.019;811.588;371.894;1.090.562;240.721
2012;3;LML;Commercial;6.317;51;591;2.757;837;231;876.414;1.090.016;3.633.600;1.563.114;1.224.693
2012;3;MSA;Commercial;4.665;75;591;734;996;197;1.551.708;1.791.979;871.840;2.937.485;835.833
2012;3;LYA;Commercial;1.349;44;167;231;233;60;809.349;473.103;210.785;750.277;492.804
2012;3;MMA;Commercial;6.675;212;824;1.498;1.227;275;2.853.812;2.531.146;1.632.168;3.928.575;3.279.647
2012;3;LYH;Commercial;917;32;124;156;176;51;561.044;386.903;175.274;471.637;445.095
2012;3;SSA;Commercial;1.565;53;200;248;228;68;1.250.337;363.652;187.735;759.582;455.921
2012;3;MML;Commercial;5.430;139;599;1.919;793;187;1.964.340;1.716.631;1.032.986;2.520.697;482.275
2012;3;LMH;Commercial;5.463;89;805;1.462;1.263;283;2.956.464;2.649.391;1.319.833;4.570.184;2.600.103
2012;3;SSL;Commercial;2.865;103;325;795;489;99;1.289.460;928.318;615.140;1.432.560;295.296
2012;3;SSH;Commercial;2.433;76;391;592;524;80;1.107.422;1.488.307;623.180;2.229.550;311.758
2012;3;MMH;Commercial;4.785;210;781;917;1.222;272;2.476.885;2.180.759;871.855;3.362.653;766.324
2012;3;SYA;Commercial;1.439;66;238;400;384;32;1.116.855;857.135;330.495;1.222.302;198.858
2012;3;LSH;Commercial;2.215;108;451;828;642;288;2.041.854;1.358.536;923.911;2.035.883;1.950.872
2012;3;SYH;Commercial;1.151;53;243;190;403;11;554.246;572.409;256.871;1.001.448;75.355
2012;3;MSH;Commercial;5.379;286;1.033;2.168;1.277;588;4.654.803;2.693.357;1.850.926;3.839.693;3.404.883
2012;3;SMH;Commercial;2.343;98;428;871;705;107;1.371.792;1.484.063;579.170;2.485.505;322.559
2012;4;SML;Commercial;5.751;45;732;390;1.065;171;699.668;1.149.038;636.668;1.616.820;520.356
2012;4;LSL;Commercial;754;3;66;183;97;16;61.078;194.218;290.492;283.349;94.020
2012;4;MYA;Commercial;846;18;124;55;300;20;191.351;406.562;59.145;851.427;95.661
2012;4;SMA;Commercial;5.838;38;598;942;809;99;691.841;2.309.880;870.190;2.462.555;515.087
